"gene","TF_family","class","isTF","isHomoeolog"
"TRIDC1BG070220","C2H2","homolog",TRUE,TRUE
"TRIDC1BG070540","MYB-related","homolog",TRUE,TRUE
"TRIDC1BG070550","MYB-related","homolog",TRUE,TRUE
"TRIDC1BG070570","MYB-related","homolog",TRUE,TRUE
"TRIDC1BG070580","MYB-related","homolog",TRUE,TRUE
"TRIDC1BG070590","MYB-related","hit2homolog",TRUE,FALSE
"TRIDC1BG070610","MYB-related","homolog",TRUE,TRUE
"TRIDC1BG070630","MYB-related","hit2homolog",TRUE,FALSE
"TRIDC1BG070900","MYB-related","homolog",TRUE,TRUE
"TRIDC1BG071170","WRKY","homolog",TRUE,TRUE
"TRIDC1BG071350","WRKY","homolog",TRUE,TRUE
"TRIDC1BG071950","FAR1","hit2homolog",TRUE,FALSE
"TRIDC1BG072190","CPP","singleton",TRUE,FALSE
"TRIDC1BG072200","CPP","homolog",TRUE,TRUE
"TRIDC1BG072220","CPP","singleton",TRUE,FALSE
"TRIDC1BG073190","Trihelix","homolog",TRUE,TRUE
"TRIDC1BG074690","C2H2","homolog",TRUE,TRUE
"TRIDC2AG000180","C2H2","homolog",TRUE,TRUE
"TRIDC2AG000770","C3H","homolog",TRUE,TRUE
"TRIDC2AG001130","WRKY","homolog",TRUE,TRUE
"TRIDC2AG005370","TCP","homolog",TRUE,TRUE
"TRIDC2AG005830","NAC","homolog",TRUE,TRUE
"TRIDC2AG006940","NAC","homolog",TRUE,TRUE
"TRIDC2AG006950","NAC","hit2homolog",TRUE,FALSE
"TRIDC2AG006960","NAC","hit2homolog",TRUE,FALSE
"TRIDC2AG007540","MYB","homolog",TRUE,TRUE
"TRIDC2AG008640","FAR1","hit2homolog",TRUE,FALSE
"TRIDC2AG008830","MYB-related","homolog",TRUE,TRUE
"TRIDC2AG009100","FAR1","homolog",TRUE,TRUE
"TRIDC2AG010200","HSF","homolog",TRUE,TRUE
"TRIDC2AG011200","GRAS","homolog",TRUE,TRUE
"TRIDC2AG011250","MYB","homolog",TRUE,TRUE
"TRIDC2AG011280","bZIP","homolog",TRUE,TRUE
"TRIDC2AG011540","bZIP","homolog",TRUE,TRUE
"TRIDC2AG011680","EIL","homolog",TRUE,TRUE
"TRIDC2AG011800","GARP-G2-like","homolog",TRUE,TRUE
"TRIDC2AG011820","HB-WOX","homolog",TRUE,TRUE
"TRIDC2AG011890","NAC","unknown",TRUE,FALSE
"TRIDC2AG011900","NAC","unknown",TRUE,FALSE
"TRIDC2AG011910","NAC","hit2homolog",TRUE,FALSE
"TRIDC2AG011960","NAC","homolog",TRUE,TRUE
"TRIDC2AG012010","NAC","homolog",TRUE,TRUE
"TRIDC2AG012060","NAC","homolog",TRUE,TRUE
"TRIDC2AG012470","FAR1","hit2homolog",TRUE,FALSE
"TRIDC2AG012580","B3","homolog",TRUE,TRUE
"TRIDC2AG012600","bZIP","homolog",TRUE,TRUE
"TRIDC2AG013100","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG013990","GARP-G2-like","homolog",TRUE,TRUE
"TRIDC2AG014040","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG014690","bHLH","homolog",TRUE,TRUE
"TRIDC2AG015380","HB-other","homolog",TRUE,TRUE
"TRIDC2AG015910","FAR1","unknown",TRUE,FALSE
"TRIDC2AG017580","bZIP","homolog",TRUE,TRUE
"TRIDC2AG017790","bZIP","homolog",TRUE,TRUE
"TRIDC2AG017880","C3H","homolog",TRUE,TRUE
"TRIDC2AG017970","B3","homolog",TRUE,TRUE
"TRIDC2AG018030","CSD","homolog",TRUE,TRUE
"TRIDC2AG018070","CSD","hit2homolog",TRUE,FALSE
"TRIDC2AG018340","HSF","homolog",TRUE,TRUE
"TRIDC2AG019090","GeBP","homolog",TRUE,TRUE
"TRIDC2AG019220","MYB","homolog",TRUE,TRUE
"TRIDC2AG019230","MYB","hit2homolog",TRUE,FALSE
"TRIDC2AG019260","B3","homolog",TRUE,TRUE
"TRIDC2AG019700","MYB","homolog",TRUE,TRUE
"TRIDC2AG019880","MYB","homolog",TRUE,TRUE
"TRIDC2AG020010","B3","homolog",TRUE,TRUE
"TRIDC2AG020380","WRKY","homolog",TRUE,TRUE
"TRIDC2AG020570","CAMTA","homolog",TRUE,TRUE
"TRIDC2AG021460","Tify","homolog",TRUE,TRUE
"TRIDC2AG021860","Alfin-like","homolog",TRUE,TRUE
"TRIDC2AG021900","NF-YA","homolog",TRUE,TRUE
"TRIDC2AG022120","NF-YB","homolog",TRUE,TRUE
"TRIDC2AG022240","MADS-MIKC","homolog",TRUE,TRUE
"TRIDC2AG022870","FAR1","homolog",TRUE,TRUE
"TRIDC2AG023280","WRKY","homolog",TRUE,TRUE
"TRIDC2AG023680","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG023960","BES1","homolog",TRUE,TRUE
"TRIDC2AG024080","HB-other","homolog",TRUE,TRUE
"TRIDC2AG024300","GRAS","homolog",TRUE,TRUE
"TRIDC2AG024310","WRKY","homolog",TRUE,TRUE
"TRIDC2AG024650","HRT","homolog",TRUE,TRUE
"TRIDC2AG024710","GRAS","homolog",TRUE,TRUE
"TRIDC2AG024930","bHLH","homolog",TRUE,TRUE
"TRIDC2AG024960","LOB","homolog",TRUE,TRUE
"TRIDC2AG024980","GRAS","homolog",TRUE,TRUE
"TRIDC2AG025800","GRAS","homolog",TRUE,TRUE
"TRIDC2AG025820","B3","singleton",TRUE,FALSE
"TRIDC2AG026000","NAC","homolog",TRUE,TRUE
"TRIDC2AG026430","B3","homolog",TRUE,TRUE
"TRIDC2AG026450","HSF","homolog",TRUE,TRUE
"TRIDC2AG026710","MYB","homolog",TRUE,TRUE
"TRIDC2AG027600","FAR1","singleton",TRUE,FALSE
"TRIDC2AG027900","bHLH","homolog",TRUE,TRUE
"TRIDC2AG028430","GRAS","homolog",TRUE,TRUE
"TRIDC2AG028630","bHLH","homolog",TRUE,TRUE
"TRIDC2AG030380","SBP","homolog",TRUE,TRUE
"TRIDC2AG030640","MYB","homolog",TRUE,TRUE
"TRIDC2AG030810","CAMTA","homolog",TRUE,TRUE
"TRIDC2AG031350","FAR1","singleton",TRUE,FALSE
"TRIDC2AG031660","DDT","homolog",TRUE,TRUE
"TRIDC2AG032100","GRF","homolog",TRUE,TRUE
"TRIDC2AG033150","TCP","homolog",TRUE,TRUE
"TRIDC2AG033700","C2C2-YABBY","homolog",TRUE,TRUE
"TRIDC2AG034830","bZIP","homolog",TRUE,TRUE
"TRIDC2AG035600","bHLH","homolog",TRUE,TRUE
"TRIDC2AG037020","MADS-MIKC","homolog",TRUE,TRUE
"TRIDC2AG037120","WRKY","homolog",TRUE,TRUE
"TRIDC2AG037690","GARP-G2-like","homolog",TRUE,TRUE
"TRIDC2AG038230","HB-KNOX","homolog",TRUE,TRUE
"TRIDC2AG038290","AP2/ERF-AP2","homolog",TRUE,TRUE
"TRIDC2AG038820","WRKY","homolog",TRUE,TRUE
"TRIDC2AG038990","bHLH","singleton",TRUE,FALSE
"TRIDC2AG039030","LOB","homolog",TRUE,TRUE
"TRIDC2AG039110","bHLH","homolog",TRUE,TRUE
"TRIDC2AG039770","bHLH","homolog",TRUE,TRUE
"TRIDC2AG040690","bHLH","homolog",TRUE,TRUE
"TRIDC2AG040950","B3","homolog",TRUE,TRUE
"TRIDC2AG041000","MADS-M-type","homolog",TRUE,TRUE
"TRIDC2AG041070","CAMTA","homolog",TRUE,TRUE
"TRIDC2AG041500","Tify","singleton",TRUE,FALSE
"TRIDC2AG041660","Trihelix","homolog",TRUE,TRUE
"TRIDC2AG041770","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG041900","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG042040","FAR1","homolog",TRUE,TRUE
"TRIDC2AG042230","Trihelix","homolog",TRUE,TRUE
"TRIDC2AG042340","S1Fa-like","homolog",TRUE,TRUE
"TRIDC2AG043070","E2F-DP","homolog",TRUE,TRUE
"TRIDC2AG043830","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG044110","GRAS","homolog",TRUE,TRUE
"TRIDC2AG044350","zf-HD","homolog",TRUE,TRUE
"TRIDC2AG044530","NAC","homolog",TRUE,TRUE
"TRIDC2AG044670","C3H","homolog",TRUE,TRUE
"TRIDC2AG044790","DDT","homolog",TRUE,TRUE
"TRIDC2AG045060","B3-ARF","homolog",TRUE,TRUE
"TRIDC2AG045250","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG045300","MADS-MIKC","homolog",TRUE,TRUE
"TRIDC2AG045390","NAC","homolog",TRUE,TRUE
"TRIDC2AG045600","Trihelix","homolog",TRUE,TRUE
"TRIDC2AG045930","OFP","homolog",TRUE,TRUE
"TRIDC2AG047090","EIL","homolog",TRUE,TRUE
"TRIDC2AG047550","NAC","homolog",TRUE,TRUE
"TRIDC2AG047560","MYB","homolog",TRUE,TRUE
"TRIDC2AG047600","MADS-MIKC","homolog",TRUE,TRUE
"TRIDC2AG048570","WRKY","homolog",TRUE,TRUE
"TRIDC2AG049080","NAC","hit2homolog",TRUE,FALSE
"TRIDC2AG049110","NAC","unknown",TRUE,FALSE
"TRIDC2AG049180","NAC","homolog",TRUE,TRUE
"TRIDC2AG049860","Trihelix","homolog",TRUE,TRUE
"TRIDC2AG050990","bZIP","homolog",TRUE,TRUE
"TRIDC2AG051020","RWP-RK","homolog",TRUE,TRUE
"TRIDC2AG051980","AP2/ERF-AP2","homolog",TRUE,TRUE
"TRIDC2AG052050","NF-YB","homolog",TRUE,TRUE
"TRIDC2AG052670","NAC","homolog",TRUE,TRUE
"TRIDC2AG052680","MYB","homolog",TRUE,TRUE
"TRIDC2AG053470","FAR1","singleton",TRUE,FALSE
"TRIDC2AG053630","MYB","homolog",TRUE,TRUE
"TRIDC2AG053640","MYB","unknown",TRUE,FALSE
"TRIDC2AG053650","MYB","hit2homolog",TRUE,FALSE
"TRIDC2AG053660","LIM","homolog",TRUE,TRUE
"TRIDC2AG054100","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG054390","TCP","homolog",TRUE,TRUE
"TRIDC2AG054920","B3-ARF","homolog",TRUE,TRUE
"TRIDC2AG055140","MYB","homolog",TRUE,TRUE
"TRIDC2AG055190","NAC","homolog",TRUE,TRUE
"TRIDC2AG055590","C2C2-YABBY","homolog",TRUE,TRUE
"TRIDC2AG055610","NAC","homolog",TRUE,TRUE
"TRIDC2AG055810","HB-other","homolog",TRUE,TRUE
"TRIDC2AG055820","HB-other","unknown",TRUE,FALSE
"TRIDC2AG055910","C2C2-GATA","homolog",TRUE,TRUE
"TRIDC2AG056070","Trihelix","homolog",TRUE,TRUE
"TRIDC2AG056120","HB-HD-ZIP","homolog",TRUE,TRUE
"TRIDC2AG056640","C2C2-GATA","homolog",TRUE,TRUE
"TRIDC2AG056670","WRKY","homolog",TRUE,TRUE
"TRIDC2AG056690","OFP","homolog",TRUE,TRUE
"TRIDC2AG056850","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG057010","B3","homolog",TRUE,TRUE
"TRIDC2AG057150","GRAS","homolog",TRUE,TRUE
"TRIDC2AG057430","OFP","homolog",TRUE,TRUE
"TRIDC2AG057630","GRF","homolog",TRUE,TRUE
"TRIDC2AG057780","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG057790","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG057970","HB-HD-ZIP","homolog",TRUE,TRUE
"TRIDC2AG058030","HSF","homolog",TRUE,TRUE
"TRIDC2AG058200","GARP-G2-like","homolog",TRUE,TRUE
"TRIDC2AG058430","RWP-RK","homolog",TRUE,TRUE
"TRIDC2AG058460","RWP-RK","homolog",TRUE,TRUE
"TRIDC2AG059100","bHLH","homolog",TRUE,TRUE
"TRIDC2AG059170","bHLH","hit2homolog",TRUE,FALSE
"TRIDC2AG059730","SBP","homolog",TRUE,TRUE
"TRIDC2AG059890","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG059900","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG059920","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG059930","MYB","homolog",TRUE,TRUE
"TRIDC2AG059990","HB-HD-ZIP","homolog",TRUE,TRUE
"TRIDC2AG060210","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG060230","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG060240","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG060820","MADS-MIKC","homolog",TRUE,TRUE
"TRIDC2AG061600","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG062350","WRKY","homolog",TRUE,TRUE
"TRIDC2AG062550","GRF","homolog",TRUE,TRUE
"TRIDC2AG063350","GARP-G2-like","homolog",TRUE,TRUE
"TRIDC2AG063450","bHLH","singleton",TRUE,FALSE
"TRIDC2AG063470","bHLH","homolog",TRUE,TRUE
"TRIDC2AG063510","LFY","homolog",TRUE,TRUE
"TRIDC2AG063580","WRKY","homolog",TRUE,TRUE
"TRIDC2AG063820","MYB","homolog",TRUE,TRUE
"TRIDC2AG063850","C2H2","homolog",TRUE,TRUE
"TRIDC2AG063920","MYB","homolog",TRUE,TRUE
"TRIDC2AG064000","PLATZ","homolog",TRUE,TRUE
"TRIDC2AG064020","bHLH","homolog",TRUE,TRUE
"TRIDC2AG064060","bHLH","homolog",TRUE,TRUE
"TRIDC2AG065150","MYB-related","homolog",TRUE,TRUE
"TRIDC2AG065490","GRAS","homolog",TRUE,TRUE
"TRIDC2AG065540","B3","homolog",TRUE,TRUE
"TRIDC2AG065650","bHLH","homolog",TRUE,TRUE
"TRIDC2AG065740","NAC","homolog",TRUE,TRUE
"TRIDC2AG065850","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG066060","B3","homolog",TRUE,TRUE
"TRIDC2AG066190","bZIP","homolog",TRUE,TRUE
"TRIDC2AG066960","HB-HD-ZIP","hit2homolog",TRUE,FALSE
"TRIDC2AG067010","B3","homolog",TRUE,TRUE
"TRIDC2AG067020","B3","homolog",TRUE,TRUE
"TRIDC2AG068770","GARP-G2-like","singleton",TRUE,FALSE
"TRIDC2AG069030","WRKY","hit2homolog",TRUE,FALSE
"TRIDC2AG069310","B3-ARF","homolog",TRUE,TRUE
"TRIDC2AG070480","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG070620","SBP","homolog",TRUE,TRUE
"TRIDC2AG070660","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG070780","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG071190","AP2/ERF-AP2","homolog",TRUE,TRUE
"TRIDC2AG071340","Tify","homolog",TRUE,TRUE
"TRIDC2AG072210","FAR1","homolog",TRUE,TRUE
"TRIDC2AG072250","HB-WOX","homolog",TRUE,TRUE
"TRIDC2AG072270","AP2/ERF-AP2","homolog",TRUE,TRUE
"TRIDC2AG072290","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG072390","bHLH","homolog",TRUE,TRUE
"TRIDC2AG073370","MADS-M-type","homolog",TRUE,TRUE
"TRIDC2AG073720","bZIP","homolog",TRUE,TRUE
"TRIDC2AG073880","TCP","hit2homolog",TRUE,FALSE
"TRIDC2AG074740","bZIP","hit2homolog",TRUE,FALSE
"TRIDC2AG075700","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2AG076490","B3-ARF","homolog",TRUE,TRUE
"TRIDC2AG076920","FAR1","singleton",TRUE,FALSE
"TRIDC2AG077000","MYB","hit2homolog",TRUE,FALSE
"TRIDC2AG077780","MYB","homolog",TRUE,TRUE
"TRIDC2AG079190","OFP","homolog",TRUE,TRUE
"TRIDC2AG079510","FAR1","homolog",TRUE,TRUE
"TRIDC2AG081140","B3-ARF","homolog",TRUE,TRUE
"TRIDC2AG081280","NAC","unknown",TRUE,FALSE
"TRIDC2AG081290","NAC","hit2homolog",TRUE,FALSE
"TRIDC2AG081300","NAC","homolog",TRUE,TRUE
"TRIDC2AG081310","NAC","homolog",TRUE,TRUE
"TRIDC2AG081320","NAC","homolog",TRUE,TRUE
"TRIDC2AG081330","NAC","homolog",TRUE,TRUE
"TRIDC2AG081410","NAC","singleton",TRUE,FALSE
"TRIDC2AG081510","C2C2-GATA","hit2homolog",TRUE,FALSE
"TRIDC2AG081520","C2C2-GATA","homolog",TRUE,TRUE
"TRIDC2AG081530","C2C2-GATA","unknown",TRUE,FALSE
"TRIDC2BG000790","C3H","homolog",TRUE,TRUE
"TRIDC2BG001070","WRKY","homolog",TRUE,TRUE
"TRIDC2BG001520","AP2/ERF-ERF","hit2homolog",TRUE,FALSE
"TRIDC2BG002030","FAR1","hit2homolog",TRUE,FALSE
"TRIDC2BG003610","E2F-DP","singleton",TRUE,FALSE
"TRIDC2BG004730","C3H","homolog",TRUE,TRUE
"TRIDC2BG004970","AP2/ERF-ERF","hit2homolog",TRUE,FALSE
"TRIDC2BG005830","TCP","homolog",TRUE,TRUE
"TRIDC2BG006300","WRKY","singleton",TRUE,FALSE
"TRIDC2BG007950","NAC","homolog",TRUE,TRUE
"TRIDC2BG008160","MYB-related","singleton",TRUE,FALSE
"TRIDC2BG008900","MYB","homolog",TRUE,TRUE
"TRIDC2BG011160","LOB","hit2homolog",TRUE,FALSE
"TRIDC2BG012110","HSF","homolog",TRUE,TRUE
"TRIDC2BG013750","GRAS","homolog",TRUE,TRUE
"TRIDC2BG013800","MYB","homolog",TRUE,TRUE
"TRIDC2BG013930","FAR1","hit2homolog",TRUE,FALSE
"TRIDC2BG014120","bZIP","homolog",TRUE,TRUE
"TRIDC2BG014150","FAR1","singleton",TRUE,FALSE
"TRIDC2BG014380","bZIP","homolog",TRUE,TRUE
"TRIDC2BG014520","EIL","homolog",TRUE,TRUE
"TRIDC2BG014640","GARP-G2-like","homolog",TRUE,TRUE
"TRIDC2BG014670","HB-WOX","homolog",TRUE,TRUE
"TRIDC2BG014700","NAC","hit2homolog",TRUE,FALSE
"TRIDC2BG014720","NAC","hit2homolog",TRUE,FALSE
"TRIDC2BG014750","NAC","homolog",TRUE,TRUE
"TRIDC2BG014810","NAC","homolog",TRUE,TRUE
"TRIDC2BG014820","NAC","homolog",TRUE,TRUE
"TRIDC2BG015370","B3","homolog",TRUE,TRUE
"TRIDC2BG015380","bZIP","homolog",TRUE,TRUE
"TRIDC2BG015390","FAR1","homolog",TRUE,TRUE
"TRIDC2BG016110","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2BG016930","GARP-G2-like","homolog",TRUE,TRUE
"TRIDC2BG016990","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2BG017720","bHLH","homolog",TRUE,TRUE
"TRIDC2BG017750","TUB","homolog",TRUE,TRUE
"TRIDC2BG018090","CPP","hit2homolog",TRUE,FALSE
"TRIDC2BG018540","HB-other","homolog",TRUE,TRUE
"TRIDC2BG018560","MADS-M-type","homolog",TRUE,TRUE
"TRIDC2BG018570","MADS-M-type","singleton",TRUE,FALSE
"TRIDC2BG021190","bZIP","homolog",TRUE,TRUE
"TRIDC2BG021280","FAR1","homolog",TRUE,TRUE
"TRIDC2BG021550","bZIP","homolog",TRUE,TRUE
"TRIDC2BG021670","C3H","homolog",TRUE,TRUE
"TRIDC2BG021720","B3","homolog",TRUE,TRUE
"TRIDC2BG021800","CSD","homolog",TRUE,TRUE
"TRIDC2BG022240","HSF","homolog",TRUE,TRUE
"TRIDC2BG022850","GeBP","homolog",TRUE,TRUE
"TRIDC2BG023010","MYB","homolog",TRUE,TRUE
"TRIDC2BG023020","MYB-related","hit2homolog",TRUE,FALSE
"TRIDC2BG023040","B3","homolog",TRUE,TRUE
"TRIDC2BG023730","MYB","homolog",TRUE,TRUE
"TRIDC2BG023880","MYB","homolog",TRUE,TRUE
"TRIDC2BG024310","WRKY","homolog",TRUE,TRUE
"TRIDC2BG025460","Tify","homolog",TRUE,TRUE
"TRIDC2BG025920","MADS-MIKC","homolog",TRUE,TRUE
"TRIDC2BG026060","NF-YB","homolog",TRUE,TRUE
"TRIDC2BG026190","NF-YA","homolog",TRUE,TRUE
"TRIDC2BG026210","Alfin-like","homolog",TRUE,TRUE
"TRIDC2BG027550","WRKY","homolog",TRUE,TRUE
"TRIDC2BG028040","GRAS","homolog",TRUE,TRUE
"TRIDC2BG028050","LOB","homolog",TRUE,TRUE
"TRIDC2BG028090","bHLH","homolog",TRUE,TRUE
"TRIDC2BG028430","HRT","homolog",TRUE,TRUE
"TRIDC2BG028490","GRAS","homolog",TRUE,TRUE
"TRIDC2BG028850","WRKY","homolog",TRUE,TRUE
"TRIDC2BG028860","GRAS","homolog",TRUE,TRUE
"TRIDC2BG029060","HB-other","homolog",TRUE,TRUE
"TRIDC2BG029150","BES1","homolog",TRUE,TRUE
"TRIDC2BG029450","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2BG030350","GRAS","homolog",TRUE,TRUE
"TRIDC2BG030490","NAC","homolog",TRUE,TRUE
"TRIDC2BG030940","B3","homolog",TRUE,TRUE
"TRIDC2BG030960","HSF","homolog",TRUE,TRUE
"TRIDC2BG031190","MYB","homolog",TRUE,TRUE
"TRIDC2BG031760","bHLH","homolog",TRUE,TRUE
"TRIDC2BG032180","GRAS","homolog",TRUE,TRUE
"TRIDC2BG032360","bHLH","homolog",TRUE,TRUE
"TRIDC2BG033160","C2H2","unknown",TRUE,FALSE
"TRIDC2BG034150","SBP","homolog",TRUE,TRUE
"TRIDC2BG034360","MYB","homolog",TRUE,TRUE
"TRIDC2BG034590","GRF","homolog",TRUE,TRUE
"TRIDC2BG035110","CAMTA","homolog",TRUE,TRUE
"TRIDC2BG036430","DDT","homolog",TRUE,TRUE
"TRIDC2BG038180","TCP","homolog",TRUE,TRUE
"TRIDC2BG038350","C2C2-YABBY","homolog",TRUE,TRUE
"TRIDC2BG038590","bZIP","homolog",TRUE,TRUE
"TRIDC2BG039540","bHLH","homolog",TRUE,TRUE
"TRIDC2BG039910","HB-KNOX","homolog",TRUE,TRUE
"TRIDC2BG039960","AP2/ERF-AP2","homolog",TRUE,TRUE
"TRIDC2BG040260","GARP-G2-like","homolog",TRUE,TRUE
"TRIDC2BG040760","MADS-MIKC","homolog",TRUE,TRUE
"TRIDC2BG040850","FAR1","singleton",TRUE,FALSE
"TRIDC2BG041960","WRKY","homolog",TRUE,TRUE
"TRIDC2BG042100","LOB","homolog",TRUE,TRUE
"TRIDC2BG042120","bHLH","homolog",TRUE,TRUE
"TRIDC2BG042830","bHLH","homolog",TRUE,TRUE
"TRIDC2BG043690","bHLH","homolog",TRUE,TRUE
"TRIDC2BG043940","B3","homolog",TRUE,TRUE
"TRIDC2BG043990","MADS-M-type","homolog",TRUE,TRUE
"TRIDC2BG044040","CAMTA","homolog",TRUE,TRUE
"TRIDC2BG044600","Trihelix","homolog",TRUE,TRUE
"TRIDC2BG044690","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2BG044860","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2BG045330","Trihelix","homolog",TRUE,TRUE
"TRIDC2BG045440","S1Fa-like","homolog",TRUE,TRUE
"TRIDC2BG046480","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2BG046820","GRAS","homolog",TRUE,TRUE
"TRIDC2BG047040","zf-HD","homolog",TRUE,TRUE
"TRIDC2BG047220","NAC","homolog",TRUE,TRUE
"TRIDC2BG047330","C3H","homolog",TRUE,TRUE
"TRIDC2BG047420","CSD","singleton",TRUE,FALSE
"TRIDC2BG047430","DDT","homolog",TRUE,TRUE
"TRIDC2BG047610","B3-ARF","homolog",TRUE,TRUE
"TRIDC2BG047910","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2BG047940","MADS-MIKC","homolog",TRUE,TRUE
"TRIDC2BG047980","NAC","homolog",TRUE,TRUE
"TRIDC2BG048520","Trihelix","homolog",TRUE,TRUE
"TRIDC2BG048830","OFP","homolog",TRUE,TRUE
"TRIDC2BG049660","EIL","homolog",TRUE,TRUE
"TRIDC2BG050060","NAC","homolog",TRUE,TRUE
"TRIDC2BG050080","MYB","homolog",TRUE,TRUE
"TRIDC2BG050100","MADS-MIKC","homolog",TRUE,TRUE
"TRIDC2BG050830","FAR1","homolog",TRUE,TRUE
"TRIDC2BG050920","MYB","hit2homolog",TRUE,FALSE
"TRIDC2BG051000","WRKY","homolog",TRUE,TRUE
"TRIDC2BG051440","NAC","singleton",TRUE,FALSE
"TRIDC2BG051700","MYB-related","homolog",TRUE,TRUE
"TRIDC2BG051830","NAC","hit2homolog",TRUE,FALSE
"TRIDC2BG051840","NAC","hit2homolog",TRUE,FALSE
"TRIDC2BG051850","NAC","hit2homolog",TRUE,FALSE
"TRIDC2BG051860","NAC","homolog",TRUE,TRUE
"TRIDC2BG052850","Trihelix","homolog",TRUE,TRUE
"TRIDC2BG054190","bZIP","homolog",TRUE,TRUE
"TRIDC2BG054220","RWP-RK","homolog",TRUE,TRUE
"TRIDC2BG055170","NAC","singleton",TRUE,FALSE
"TRIDC2BG055290","AP2/ERF-AP2","homolog",TRUE,TRUE
"TRIDC2BG055380","NF-YB","homolog",TRUE,TRUE
"TRIDC2BG055700","NAC","homolog",TRUE,TRUE
"TRIDC2BG055710","MYB","homolog",TRUE,TRUE
"TRIDC2BG056380","MYB","homolog",TRUE,TRUE
"TRIDC2BG056410","MYB","homolog",TRUE,TRUE
"TRIDC2BG056440","MYB","hit2homolog",TRUE,FALSE
"TRIDC2BG056460","MYB","unknown",TRUE,FALSE
"TRIDC2BG056470","LIM","homolog",TRUE,TRUE
"TRIDC2BG056800","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2BG057100","TCP","homolog",TRUE,TRUE
"TRIDC2BG057660","B3-ARF","homolog",TRUE,TRUE
"TRIDC2BG057890","MYB","homolog",TRUE,TRUE
"TRIDC2BG057950","NAC","homolog",TRUE,TRUE
"TRIDC2BG058420","C2C2-YABBY","homolog",TRUE,TRUE
"TRIDC2BG058430","NAC","homolog",TRUE,TRUE
"TRIDC2BG058680","HB-other","hit2homolog",TRUE,FALSE
"TRIDC2BG058690","HB-other","homolog",TRUE,TRUE
"TRIDC2BG058800","C2C2-GATA","homolog",TRUE,TRUE
"TRIDC2BG059000","Trihelix","homolog",TRUE,TRUE
"TRIDC2BG059050","HB-HD-ZIP","homolog",TRUE,TRUE
"TRIDC2BG059510","C2C2-GATA","homolog",TRUE,TRUE
"TRIDC2BG059530","WRKY","homolog",TRUE,TRUE
"TRIDC2BG059560","OFP","hit2homolog",TRUE,FALSE
"TRIDC2BG059760","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2BG059950","B3","homolog",TRUE,TRUE
"TRIDC2BG060090","GRAS","homolog",TRUE,TRUE
"TRIDC2BG060270","OFP","homolog",TRUE,TRUE
"TRIDC2BG060470","GRF","homolog",TRUE,TRUE
"TRIDC2BG060680","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2BG060690","AP2/ERF-ERF","homolog",TRUE,TRUE
"TRIDC2BG060870","HB-HD-ZIP","homolog",TRUE,TRUE
"TRIDC2BG060950","HSF","homolog",TRUE,TRUE
"TRIDC2BG061170","GARP-G2-like","homolog",TRUE,TRUE
"TRIDC2BG061400","RWP-RK","homolog",TRUE,TRUE
"TRIDC2BG061420","RWP-RK","homolog",TRUE,TRUE
"TRIDC2BG062210","bHLH","homolog",TRUE,TRUE
"TRIDC2BG063080","SBP","homolog",TRUE,TRUE
"TRIDC2BG063390","AP2/ERF-ERF","homolog",TRUE,TRUE
